nid,source,id,vis,data_binding
1070,pictogram数据集569张,TIM截图20200323121743.png,number,semantics (combined with color) to category
1071,pictogram数据集569张,TIM截图20200323121748.png,block chart,unit filled with color to proportion
1072,pictogram数据集569张,TIM截图20200323121753.png,block chart,unit filled with color to proportion
1073,pictogram数据集569张,TIM截图20200323121904.png,block chart,unit to quantity
1074,pictogram数据集569张,TIM截图20200323121909.png,block chart,height filled with color to proportion
1075,pictogram数据集569张,TIM截图20200323121925.png,bar chart,semantics (combined with color) to category
1076,pictogram数据集569张,TIM截图20200323121936.png,block chart,unit filled with color to proportion
1077,pictogram数据集569张,TIM截图20200323121942.png,number,semantics (combined with color) to category
1078,pictogram数据集569张,TIM截图20200323121949.png,area,semantics (combined with color) to category
1079,pictogram数据集569张,TIM截图20200323122029.png,area,area to quantity
1080,pictogram数据集569张,TIM截图20200323122033.png,area,area to quantity
1081,pictogram数据集569张,TIM截图20200323122225.png,bar chart,semantics (combined with color) to category
1082,pictogram数据集569张,TIM截图20200323122240.png,area,semantics (combined with color) to category
1083,pictogram数据集569张,TIM截图20200323122246.png,area,area to quantity
1084,pictogram数据集569张,TIM截图20200323122254.png,number,semantics (combined with color) to category
1085,pictogram数据集569张,TIM截图20200323122341.png,number,semantics (combined with color) to category
1086,pictogram数据集569张,TIM截图20200323122349.png,number,semantics (combined with color) to category
1087,pictogram数据集569张,TIM截图20200323122414.png,area,semantics (combined with color) to category
1088,pictogram数据集569张,TIM截图20200323122428.png,number,semantics (combined with color) to category
1089,pictogram数据集569张,TIM截图20200323122457.png,line chart,semantics (combined with color) to category
1090,pictogram数据集569张,TIM截图20200323122537.png,bar chart,semantics (combined with color) to category
1091,pictogram数据集569张,TIM截图20200323122547.png,number,semantics (combined with color) to category
1092,pictogram数据集569张,TIM截图20200323122553.png,bar chart,unit to quantity
1093,pictogram数据集569张,TIM截图20200323122601.png,number,semantics (combined with color) to category
1094,pictogram数据集569张,TIM截图20200323122618.png,area,area to quantity
1095,pictogram数据集569张,TIM截图20200323122627.png,block chart,unit to quantity
1096,pictogram数据集569张,TIM截图20200323122638.png,bar chart,height to quantity
1097,pictogram数据集569张,TIM截图20200323122642.png,bar chart,height to quantity
1098,pictogram数据集569张,TIM截图20200323122741.png,block chart,unit to proportion
1099,pictogram数据集569张,TIM截图20200323122751.png,block chart,unit to proportion
1100,pictogram数据集569张,TIM截图20200323122755.png,block chart,unit to quantity
1101,pictogram数据集569张,TIM截图20200323122804.png,circle,semantics (combined with color) to category
1102,pictogram数据集569张,TIM截图20200323122817.png,block chart,unit to proportion
1103,pictogram数据集569张,TIM截图20200323122828.png,circle,semantics (combined with color) to category
1104,pictogram数据集569张,TIM截图20200323122836.png,block chart,unit to proportion
1105,pictogram数据集569张,TIM截图20200323122859.png,circle,semantics (combined with color) to category
1106,pictogram数据集569张,TIM截图20200323122916.png,area,area to quantity
1107,pictogram数据集569张,TIM截图20200323122922.png,area,area to quantity
1108,pictogram数据集569张,TIM截图20200323122939.png,block chart,unit to quantity
1109,pictogram数据集569张,TIM截图20200323122959.png,block chart,semantics (combined with color) to category
1110,pictogram数据集569张,TIM截图20200323123009.png,circle,semantics (combined with color) to category
1111,pictogram数据集569张,TIM截图20200323123026.png,circle,semantics (combined with color) to category
1112,pictogram数据集569张,TIM截图20200323123058.png,block chart,unit to quantity
1113,pictogram数据集569张,TIM截图20200323123105.png,area,area to quantity
1114,pictogram数据集569张,TIM截图20200323123111.png,point,semantics (combined with color) to category
1115,pictogram数据集569张,TIM截图20200323123127.png,point,semantics (combined with color) to category
1116,pictogram数据集569张,TIM截图20200323123136.png,bar chart,unit to quantity
1117,pictogram数据集569张,TIM截图20200323123142.png,circle,semantics (combined with color) to category
1118,pictogram数据集569张,TIM截图20200323123157.png,number,semantics (combined with color) to category
1119,pictogram数据集569张,TIM截图20200323123215.png,circle,semantics (combined with color) to category
1120,pictogram数据集569张,TIM截图20200323123232.png,circle,semantics (combined with color) to category
1121,pictogram数据集569张,TIM截图20200323123248.png,bar chart,semantics (combined with color) to category
1122,pictogram数据集569张,TIM截图20200323123308.png,bar chart,height filled with color to proportion
1123,pictogram数据集569张,TIM截图20200323123318.png,bar chart,semantics (combined with color) to category
1124,pictogram数据集569张,TIM截图20200323123327.png,block chart,semantics (combined with color) to category
1125,pictogram数据集569张,TIM截图20200323123330.png,number,semantics (combined with color) to category
1126,pictogram数据集569张,TIM截图20200323123349.png,block chart,unit to proportion
1127,pictogram数据集569张,TIM截图20200323123401.png,bar chart,unit to quantity
1128,pictogram数据集569张,TIM截图20200323123413.png,bar chart,height to quantity
1129,pictogram数据集569张,TIM截图20200323123420.png,bar chart,height filled with color to proportion
1130,pictogram数据集569张,TIM截图20200323123435.png,block chart,height filled with color to proportion
1131,pictogram数据集569张,TIM截图20200323123446.png,block chart,unit to proportion
1132,pictogram数据集569张,TIM截图20200323123452.png,block chart,unit to proportion
1133,pictogram数据集569张,TIM截图20200323123459.png,area,area to quantity
1134,pictogram数据集569张,TIM截图20200323123503.png,bar chart,height to quantity
1135,pictogram数据集569张,TIM截图20200323123522.png,bar chart,semantics (combined with color) to category
1136,pictogram数据集569张,TIM截图20200323123533.png,block chart,unit to quantity
1137,pictogram数据集569张,TIM截图20200323123540.png,block chart,unit to quantity
1138,pictogram数据集569张,TIM截图20200323123547.png,block chart,unit to proportion
1139,pictogram数据集569张,TIM截图20200323123559.png,block chart,height filled with color to proportion
1140,pictogram数据集569张,TIM截图20200323123607.png,bar chart,semantics (combined with color) to category
1141,pictogram数据集569张,TIM截图20200323123711.png,bar chart,semantics (combined with color) to category
1142,pictogram数据集569张,TIM截图20200323123722.png,bar chart,semantics (combined with color) to category
1143,pictogram数据集569张,TIM截图20200323123733.png,bar chart,semantics (combined with color) to category
1144,pictogram数据集569张,TIM截图20200323123747.png,bar chart,semantics (combined with color) to category
1145,pictogram数据集569张,TIM截图20200323123827.png,block chart,unit to proportion
1146,pictogram数据集569张,TIM截图20200323123839.png,block chart,unit to proportion
1147,pictogram数据集569张,TIM截图20200323123902.png,bar chart,semantics (combined with color) to category
1148,pictogram数据集569张,TIM截图20200323123910.png,block chart,unit to proportion
1149,pictogram数据集569张,TIM截图20200323123937.png,circle,semantics (combined with color) to category
1150,pictogram数据集569张,TIM截图20200323123942.png,bar chart,height to quantity
1151,pictogram数据集569张,TIM截图20200323123947.png,block chart,unit to proportion
1152,pictogram数据集569张,TIM截图20200323123951.png,number,semantics (combined with color) to category
1153,pictogram数据集569张,TIM截图20200323123956.png,number,semantics (combined with color) to category
1154,pictogram数据集569张,TIM截图20200323124009.png,block chart,height filled with color to proportion
1155,pictogram数据集569张,TIM截图20200323124015.png,block chart,unit to proportion
1156,pictogram数据集569张,TIM截图20200323124030.png,block chart,unit to proportion
1157,pictogram数据集569张,TIM截图20200323124036.png,circle,semantics (combined with color) to category
1158,pictogram数据集569张,TIM截图20200323124054.png,circle,semantics (combined with color) to category
1159,pictogram数据集569张,TIM截图20200323124112.png,number,semantics (combined with color) to category
1160,pictogram数据集569张,TIM截图20200323124129.png,block chart,unit to proportion
1161,pictogram数据集569张,TIM截图20200323124136.png,area,area to quantity
1162,pictogram数据集569张,TIM截图20200323124147.png,number,semantics (combined with color) to category
1163,pictogram数据集569张,TIM截图20200323124151.png,block chart,unit to proportion
1164,pictogram数据集569张,TIM截图20200323124209.png,block chart,unit to proportion
1165,pictogram数据集569张,TIM截图20200323124212.png,area,area to quantity
1166,pictogram数据集569张,TIM截图20200323124216.png,number,semantics (combined with color) to category
1167,pictogram数据集569张,TIM截图20200323124219.png,bar chart,height to quantity
1168,pictogram数据集569张,TIM截图20200323124249.png,circle,semantics (combined with color) to category
1169,pictogram数据集569张,TIM截图20200323124253.png,block chart,unit to proportion
1170,pictogram数据集569张,TIM截图20200323124301.png,number,semantics (combined with color) to category
1171,pictogram数据集569张,TIM截图20200323124305.png,block chart,unit to quantity
1172,pictogram数据集569张,TIM截图20200323124308.png,bar chart,semantics (combined with color) to category
1173,pictogram数据集569张,TIM截图20200323124318.png,bar chart,semantics (combined with color) to category
1174,pictogram数据集569张,TIM截图20200323124325.png,bar chart,height to quantity
1175,pictogram数据集569张,TIM截图20200323124334.png,bar chart,height to quantity
1176,pictogram数据集569张,TIM截图20200323124358.png,bar chart,height to quantity
1177,pictogram数据集569张,TIM截图20200323124401.png,number,semantics (combined with color) to category
1178,pictogram数据集569张,TIM截图20200323124405.png,number,semantics (combined with color) to category
1179,pictogram数据集569张,TIM截图20200323124415.png,bar chart,height to quantity
1180,pictogram数据集569张,TIM截图20200323124421.png,block chart,unit filled with color to proportion
1181,pictogram数据集569张,TIM截图20200323124434.png,bar chart,height to quantity
1182,pictogram数据集569张,TIM截图20200323124449.png,block chart,unit to quantity
1183,pictogram数据集569张,TIM截图20200323124457.png,bar chart,semantics (combined with color) to category
1184,pictogram数据集569张,TIM截图20200323124505.png,bar chart,semantics (combined with color) to category
1185,pictogram数据集569张,TIM截图20200323124509.png,block chart,height filled with color to proportion
1186,pictogram数据集569张,TIM截图20200323124513.png,block chart,unit to quantity
1187,pictogram数据集569张,TIM截图20200323124517.png,block chart,unit filled with color to proportion
1188,pictogram数据集569张,TIM截图20200323124525.png,area,area to quantity
1189,pictogram数据集569张,TIM截图20200323124529.png,bar chart,unit to quantity
1190,pictogram数据集569张,TIM截图20200323124533.png,bar chart,height filled with color to proportion
1191,pictogram数据集569张,TIM截图20200323124538.png,block chart,height filled with color to proportion
1192,pictogram数据集569张,TIM截图20200323124552.png,block chart,unit to quantity
1193,pictogram数据集569张,TIM截图20200323124611.png,bar chart,height filled with color to proportion
1194,pictogram数据集569张,TIM截图20200323124615.png,number,semantics (combined with color) to category
1195,pictogram数据集569张,TIM截图20200323124620.png,area,semantics (combined with color) to category
1196,pictogram数据集569张,TIM截图20200323124626.png,bar chart,height to quantity
1197,pictogram数据集569张,TIM截图20200323124630.png,block chart,unit to quantity
1198,pictogram数据集569张,TIM截图20200323124637.png,bar chart,unit filled with color to proportion
1199,pictogram数据集569张,TIM截图20200323124641.png,circle,semantics (combined with color) to category
1200,pictogram数据集569张,TIM截图20200323124653.png,area,area to quantity
1201,pictogram数据集569张,TIM截图20200323124657.png,block chart,unit to quantity
1202,pictogram数据集569张,TIM截图20200323124713.png,block chart,height filled with color to proportion
1203,pictogram数据集569张,TIM截图20200323124718.png,area,area to quantity
1204,pictogram数据集569张,TIM截图20200323124831.png,number,semantics (combined with color) to category
1205,pictogram数据集569张,TIM截图20200323124838.png,number,semantics (combined with color) to category
1206,pictogram数据集569张,TIM截图20200323124848.png,number,semantics (combined with color) to category
1207,pictogram数据集569张,TIM截图20200323124855.png,bar chart,height to quantity
1208,pictogram数据集569张,TIM截图20200323124902.png,bar chart,semantics (combined with color) to category
1209,pictogram数据集569张,TIM截图20200323124907.png,block chart,unit to proportion
1210,pictogram数据集569张,TIM截图20200323124918.png,number,semantics (combined with color) to category
1211,pictogram数据集569张,TIM截图20200323124924.png,bar chart,height to quantity
1212,pictogram数据集569张,TIM截图20200323124942.png,block chart,unit to quantity
1213,pictogram数据集569张,TIM截图20200323124947.png,circle,semantics (combined with color) to category
1214,pictogram数据集569张,TIM截图20200323124952.png,block chart,unit filled with color to proportion
1215,pictogram数据集569张,TIM截图20200323125000.png,block chart,unit to proportion
1216,pictogram数据集569张,TIM截图20200323125005.png,bar chart,semantics (combined with color) to category
1217,pictogram数据集569张,TIM截图20200323125010.png,block chart,unit to proportion
1218,pictogram数据集569张,TIM截图20200323125013.png,bar chart,semantics (combined with color) to category
1219,pictogram数据集569张,TIM截图20200323125018.png,area,area to quantity
1220,pictogram数据集569张,TIM截图20200323125023.png,number,semantics (combined with color) to category
1221,pictogram数据集569张,TIM截图20200323125109.png,circle,semantics (combined with color) to category
1222,pictogram数据集569张,TIM截图20200323125136.png,block chart,unit to quantity
1223,pictogram数据集569张,TIM截图20200323125145.png,bar chart,semantics (combined with color) to category
1224,pictogram数据集569张,TIM截图20200323125221.png,circle,semantics (combined with color) to category
1225,pictogram数据集569张,TIM截图20200323125311.png,block chart,height filled with color to proportion
1226,pictogram数据集569张,TIM截图20200323125314.png,block chart,unit filled with color to proportion
1227,pictogram数据集569张,TIM截图20200323125321.png,number,semantics (combined with color) to category
1228,pictogram数据集569张,TIM截图20200323125325.png,point,semantics (combined with color) to category
1229,pictogram数据集569张,TIM截图20200323125337.png,number,semantics (combined with color) to category
1230,pictogram数据集569张,TIM截图20200323125357.png,bar chart,height to quantity
1231,pictogram数据集569张,TIM截图20200323125405.png,bar chart,height filled with color to proportion
1232,pictogram数据集569张,TIM截图20200323125411.png,bar chart,unit to quantity
1233,pictogram数据集569张,TIM截图20200323125425.png,number,semantics (combined with color) to category
1234,pictogram数据集569张,TIM截图20200323125432.png,number,semantics (combined with color) to category
1235,pictogram数据集569张,TIM截图20200323125439.png,number,semantics (combined with color) to category
1236,pictogram数据集569张,TIM截图20200323125443.png,block chart,unit to quantity
1237,pictogram数据集569张,TIM截图20200323125446.png,block chart,unit to quantity
1238,pictogram数据集569张,TIM截图20200323125451.png,block chart,unit to quantity
1239,pictogram数据集569张,TIM截图20200323125457.png,bar chart,area to quantity
1240,pictogram数据集569张,TIM截图20200323125502.png,bar chart,height to quantity
1241,pictogram数据集569张,TIM截图20200323125509.png,block chart,area to quantity
1242,pictogram数据集569张,TIM截图20200323125512.png,area,area to quantity
1243,pictogram数据集569张,TIM截图20200323125518.png,area,area to quantity
1244,pictogram数据集569张,TIM截图20200323125526.png,area,semantics (combined with color) to category
1245,pictogram数据集569张,TIM截图20200323125530.png,bar chart,height filled with color to proportion
1246,pictogram数据集569张,TIM截图20200323125533.png,circle,semantics (combined with color) to category
1247,pictogram数据集569张,TIM截图20200323125540.png,block chart,unit filled with color to proportion
1248,pictogram数据集569张,TIM截图20200323125549.png,block chart,unit to proportion
1249,pictogram数据集569张,TIM截图20200323125554.png,line chart,semantics (combined with color) to category
1250,pictogram数据集569张,TIM截图20200323125601.png,bar chart,semantics (combined with color) to category
1251,pictogram数据集569张,TIM截图20200323125615.png,block chart,unit to quantity
1252,pictogram数据集569张,TIM截图20200323125621.png,bar chart,height filled with color to proportion
1253,pictogram数据集569张,TIM截图20200323125629.png,circle,semantics (combined with color) to category
1254,pictogram数据集569张,TIM截图20200323125634.png,area,area to quantity
1255,pictogram数据集569张,TIM截图20200323125644.png,block chart,height filled with color to proportion
1256,pictogram数据集569张,TIM截图20200323125648.png,block chart,height filled with color to proportion
1257,pictogram数据集569张,TIM截图20200323125652.png,block chart,unit to proportion
1258,pictogram数据集569张,TIM截图20200323125657.png,block chart,unit to quantity
1259,pictogram数据集569张,TIM截图20200323125702.png,number,semantics (combined with color) to category
1260,pictogram数据集569张,TIM截图20200323125706.png,area,area to quantity
1261,pictogram数据集569张,TIM截图20200323125710.png,area,area to quantity
1262,pictogram数据集569张,TIM截图20200323125715.png,area,area to quantity
1263,pictogram数据集569张,TIM截图20200323125721.png,area,semantics (combined with color) to category
1264,pictogram数据集569张,TIM截图20200323125726.png,area,area to quantity
1265,pictogram数据集569张,TIM截图20200323125733.png,block chart,height filled with color to proportion
1266,pictogram数据集569张,TIM截图20200323125744.png,area,area to quantity
1267,pictogram数据集569张,TIM截图20200323125752.png,block chart,unit to quantity
1268,pictogram数据集569张,TIM截图20200323125758.png,block chart,unit to quantity
1269,pictogram数据集569张,TIM截图20200323125803.png,block chart,unit filled with color to proportion
1270,pictogram数据集569张,TIM截图20200323143255.png,block chart,unit to quantity
1271,pictogram数据集569张,TIM截图20200522160518.png,block chart,unit to quantity
1272,pictogram数据集569张,TIM截图20200522160545.png,number,semantics (combined with color) to category
1273,pictogram数据集569张,TIM截图20200522161009.png,number,semantics (combined with color) to category
1274,pictogram数据集569张,TIM截图20200522161033.png,block chart,unit to proportion
1275,pictogram数据集569张,TIM截图20200522161101.png,number,semantics (combined with color) to category
1276,pictogram数据集569张,TIM截图20200522161131.png,number,semantics (combined with color) to category
1277,pictogram数据集569张,TIM截图20200522161136.png,number,semantics (combined with color) to category
1278,pictogram数据集569张,TIM截图20200522161157.png,bar chart,height filled with color to proportion
1279,pictogram数据集569张,TIM截图20200522161207.png,block chart,unit filled with color to proportion
1280,pictogram数据集569张,TIM截图20200522161217.png,block chart,unit filled with color to proportion
1281,pictogram数据集569张,TIM截图20200522161316.png,point,semantics (combined with color) to category
1282,pictogram数据集569张,TIM截图20200522161328.png,bar chart,height filled with color to proportion
1283,pictogram数据集569张,TIM截图20200522161333.png,block chart,unit filled with color to proportion
1284,pictogram数据集569张,TIM截图20200522161339.png,bar chart,height to quantity
1285,pictogram数据集569张,TIM截图20200522161347.png,area,semantics (combined with color) to category
1286,pictogram数据集569张,TIM截图20200522161358.png,area,area to quantity
1287,pictogram数据集569张,TIM截图20200522161500.png,bar chart,unit to proportion
1288,pictogram数据集569张,TIM截图20200522161520.png,bar chart,semantics (combined with color) to category
1289,pictogram数据集569张,TIM截图20200522161636.png,bar chart,height filled with color to proportion
1290,pictogram数据集569张,TIM截图20200522161650.png,area,area to quantity
1291,pictogram数据集569张,TIM截图20200522161702.png,block chart,unit to quantity
1292,pictogram数据集569张,TIM截图20200522161714.png,block chart,height filled with color to proportion
1293,pictogram数据集569张,TIM截图20200522161833.png,block chart,unit to quantity
1294,pictogram数据集569张,TIM截图20200522161938.png,bar chart,unit to quantity
1295,pictogram数据集569张,TIM截图20200522162005.png,block chart,unit filled with color to proportion
1296,pictogram数据集569张,TIM截图20200522162017.png,block chart,unit filled with color to proportion
1297,pictogram数据集569张,TIM截图20200522162023.png,block chart,unit filled with color to proportion
1298,pictogram数据集569张,TIM截图20200522162053.png,bar chart,semantics (combined with color) to category
1299,pictogram数据集569张,TIM截图20200522162127.png,block chart,unit to quantity
1300,pictogram数据集569张,TIM截图20200522162217.png,block chart,unit to proportion
1301,pictogram数据集569张,TIM截图20200522162246.png,block chart,unit to proportion
1302,pictogram数据集569张,TIM截图20200522162303.png,block chart,unit to proportion
1303,pictogram数据集569张,TIM截图20200522162402.png,map,unit filled with color to proportion
1304,pictogram数据集569张,TIM截图20200522162515.png,bar chart,semantics (combined with color) to category
1305,pictogram数据集569张,TIM截图20200522162614.png,block chart,unit to quantity
1306,pictogram数据集569张,TIM截图20200522162919.png,bar chart,semantics (combined with color) to category
1307,pictogram数据集569张,TIM截图20200522162926.png,bar chart,semantics (combined with color) to category
1308,pictogram数据集569张,TIM截图20200522162935.png,bar chart,semantics (combined with color) to category
1309,pictogram数据集569张,TIM截图20200522162943.png,number,semantics (combined with color) to category
1310,pictogram数据集569张,TIM截图20200522163013.png,block chart,unit to quantity
1311,pictogram数据集569张,TIM截图20200522163101.png,block chart,unit to proportion
1312,pictogram数据集569张,TIM截图20200522163154.png,block chart,unit filled with color to proportion
1313,pictogram数据集569张,TIM截图20200522163220.png,block chart,unit to quantity
1314,pictogram数据集569张,TIM截图20200522163226.png,block chart,unit to quantity
1315,pictogram数据集569张,TIM截图20200522163238.png,block chart,unit to quantity
1316,pictogram数据集569张,TIM截图20200522163329.png,area,semantics (combined with color) to category
1317,pictogram数据集569张,TIM截图20200522163335.png,block chart,unit to quantity
1318,pictogram数据集569张,TIM截图20200522163342.png,block chart,unit to quantity
1319,pictogram数据集569张,TIM截图20200522163350.png,block chart,unit to quantity
1320,pictogram数据集569张,TIM截图20200522163404.png,block chart,unit to quantity
1321,pictogram数据集569张,TIM截图20200522163413.png,bar chart,height to quantity
1322,pictogram数据集569张,TIM截图20200522163418.png,bar chart,height to quantity
1323,pictogram数据集569张,TIM截图20200522163431.png,bar chart,unit to quantity
1324,pictogram数据集569张,TIM截图20200522163625.png,area,area to quantity
1325,pictogram数据集569张,TIM截图20200522163631.png,bar chart,unit to quantity
1326,pictogram数据集569张,TIM截图20200522163637.png,bar chart,unit to quantity
1327,pictogram数据集569张,TIM截图20200522163643.png,bar chart,unit to quantity
1328,pictogram数据集569张,TIM截图20200522163649.png,bar chart,unit to quantity
1329,pictogram数据集569张,TIM截图20200522163703.png,bar chart,unit to quantity
1330,pictogram数据集569张,TIM截图20200522163720.png,bar chart,height to quantity
1331,pictogram数据集569张,TIM截图20200522163728.png,bar chart,unit to quantity
1332,pictogram数据集569张,TIM截图20200522163734.png,bar chart,unit to quantity
1333,pictogram数据集569张,TIM截图20200522163741.png,bar chart,unit to quantity
1334,pictogram数据集569张,TIM截图20200522163749.png,bar chart,unit to quantity
1335,pictogram数据集569张,TIM截图20200522163833.png,bar chart,unit to quantity
1336,pictogram数据集569张,TIM截图20200522163841.png,bar chart,height to quantity
1337,pictogram数据集569张,TIM截图20200522163848.png,bar chart,unit to quantity
1338,pictogram数据集569张,TIM截图20200522163853.png,bar chart,unit to quantity
1339,pictogram数据集569张,TIM截图20200522163859.png,bar chart,unit to quantity
1340,pictogram数据集569张,TIM截图20200522163905.png,bar chart,unit to quantity
1341,pictogram数据集569张,TIM截图20200522163910.png,bar chart,unit to quantity
1342,pictogram数据集569张,TIM截图20200522163915.png,bar chart,unit to quantity
1343,pictogram数据集569张,TIM截图20200522163920.png,bar chart,unit to quantity
1344,pictogram数据集569张,TIM截图20200522163927.png,bar chart,unit to quantity
1345,pictogram数据集569张,TIM截图20200522163932.png,bar chart,unit to quantity
1346,pictogram数据集569张,TIM截图20200522163936.png,bar chart,unit to quantity
1347,pictogram数据集569张,TIM截图20200522163944.png,bar chart,unit to quantity
1348,pictogram数据集569张,TIM截图20200522163950.png,bar chart,unit to quantity
1349,pictogram数据集569张,TIM截图20200522163955.png,bar chart,unit to quantity
1350,pictogram数据集569张,TIM截图20200522163959.png,bar chart,unit to quantity
1351,pictogram数据集569张,TIM截图20200522164003.png,bar chart,unit to quantity
1352,pictogram数据集569张,TIM截图20200522164012.png,bar chart,height to quantity
1353,pictogram数据集569张,TIM截图20200522164016.png,bar chart,unit to quantity
1354,pictogram数据集569张,TIM截图20200522164022.png,bar chart,unit to quantity
1355,pictogram数据集569张,TIM截图20200522164026.png,bar chart,unit to quantity
1356,pictogram数据集569张,TIM截图20200522164030.png,bar chart,unit to quantity
1357,pictogram数据集569张,TIM截图20200522164034.png,bar chart,unit to quantity
1358,pictogram数据集569张,TIM截图20200522164038.png,bar chart,unit to quantity
1359,pictogram数据集569张,visualoop1523.jpg,tree and graph,semantics (combined with color) to category
1360,pictogram数据集569张,visualoop1680.jpg,grid and matrix,semantics (combined with color) to category
1361,pictogram数据集569张,visualoop2216.jpg,block chart,unit filled with color to proportion
1362,pictogram数据集569张,visualoop995.jpg,block chart,unit filled with color to proportion
1363,pictogram数据集569张,下载 (1).png,block chart,unit filled with color to proportion
1364,pictogram数据集569张,下载.png,bar chart,height to quantity
1365,pictogram数据集569张,微信图片_20200624151334.jpg,block chart,unit to proportion
1366,pictogram数据集569张,新文档 2020-02-26 12.55.35.jpg,block chart,unit to quantity
1367,pictogram数据集569张,新文档 2020-02-26 12.55.35_2.jpg,block chart,unit to quantity
1368,pictogram数据集569张,新文档 2020-02-26 12.55.35_3.jpg,block chart,unit filled with color to proportion
1369,pictogram数据集569张,新文档 2020-02-26 12.55.35_4.jpg,block chart,unit filled with color to proportion
1370,pictogram数据集569张,新文档 2020-02-26 12.55.35_6.jpg,block chart,unit to quantity
1371,pictogram数据集569张,横向填充.png,block chart,unit to proportion
